"Alien"	"Mean.Temperature"	"Mean.Jan.Temperature"	"Rango.de.temperatura"	"PET"	"Min.pET"	"Max.pET"	"Insolation"	"Growth.Season"	"AET"	"Water.Defcit"	"Precipitation"	"Rainfall"
39	6.79	1.52	7.18	576.3841887	6.972704118	105.1091097	3.330833334	226.58	461.5622495	114.8219393	1417.2375	1417.2375
70	6.63	1.3325	7.47	569.4051884	0.246797019	105.1923196	3.356666667	218.43	449.5781014	119.827087	1262.855	1262.855
46	6.155	0.9075	7.27	558.463132	0	103.6800883	3.347916667	202.68	439.1218714	119.3412605	1242.8025	1242.8025
28	6.1975	1.025	6.92	560.4700526	3.436513711	103.1659757	3.399791667	202.11	429.6818309	130.7882218	1028.3125	1028.3125
75	7.015	1.755	7.2225	582.5619817	7.176453877	104.9842647	3.545208334	226.45	436.2143994	146.3475824	886.325	886.325
81	6.8975	1.71	6.9275	578.3554091	7.820783395	104.5176753	3.484375	225.51	428.2981088	150.0573003	845.195	845.195
83	7.2825	2.1725	6.8825	588.4069961	8.392215058	105.1021852	3.478541667	240.48	438.5172782	149.8897179	852.78	852.78
90	8	2.91	7.02	605.3014715	11.56932363	106.8162981	3.544791667	260.82	437.7592668	167.5422047	750.025	750.025
97	8.6	3.745	6.1525	617.5079934	12.00270749	106.30217	3.800416667	280.67	436.6368597	180.8711337	686.625	686.625
74	8.135	3.4675	5.9725	606.703391	11.97256392	103.8091128	3.643125	283.25	496.6188838	110.0845072	1385.3175	1385.3175
35	7.73	2.805	7.0275	600.1017191	10.67642481	104.3180957	3.447083334	261.36	490.021187	110.0805321	1473.9025	1473.9025
15	7.325	2.3725	7.18	590.762106	10.81869023	102.8955713	3.400416667	242.66	483.7228511	107.0392549	1671.99	1671.99
29	6.3375	1.535	6.5525	565.9044044	0.827988022	100.9833829	3.234375	215.53	462.6539453	103.2504591	2143.2725	2143.2725
41	6.785	1.93	7.09	577.4728734	3.64673062	103.055602	3.287916667	235.8	475.8778666	101.5950068	2115.68	2115.68
90	7.2875	2.3475	7.5325	589.7466174	10.26950147	104.831035	3.387916667	255.13	474.4183399	115.3282775	1382.4625	1382.4625
56	7.2175	2.2175	7.06	587.8488829	10.33051742	104.510733	3.397708333	247.69	472.0239607	115.8249222	1370.95	1370.95
62	7.5475	2.5075	7.005	596.0299593	9.861793545	105.3509462	3.449166667	254.02	478.3935217	117.6364376	1297.1325	1297.1325
100	7.8825	2.715	7	604.9570929	9.903698011	106.5795425	3.51625	268.38	478.3188424	126.6382504	1122.625	1122.625
108	8.09	2.87	7.0925	609.7655278	10.82469035	107.2643556	3.543541667	272.49	481.1355491	128.6299786	1095.6775	1095.6775
105	7.7525	2.5125	7.045	601.0057311	9.247492102	106.3879221	3.473958333	259	472.8518379	128.1538931	1112.905	1112.905
34	7.11	1.915	6.82	585.0264194	7.129412457	104.7251808	3.374166667	239.15	468.2922575	116.7341619	1339.1225	1339.1225
87	7.6425	2.2975	7.3475	598.9974506	8.152201088	106.9191622	3.469791667	255.16	484.0715467	114.9259039	1361.4075	1361.4075
86	7.2725	1.94	7.1975	589.7029774	7.375911636	105.7087533	3.4175	244.12	471.782413	117.9205644	1299.1925	1299.1925
39	6.4175	1.2	6.905	564.4481864	2.231900445	103.6552364	3.29625	214.7	445.5382599	118.9099265	1269.745	1269.745
50	6.615	1.305	7.4075	570.5218791	6.353087316	104.9388567	3.365416667	218.87	451.5123628	119.0095163	1274.335	1274.335
72	7.0625	1.72	7.44	583.0593849	7.462335573	105.763242	3.476458334	230.04	449.089819	133.969566	1021.0925	1021.0925
75	7.0725	1.8025	7.055	583.5949604	7.415921781	104.7837323	3.502083333	230.75	432.33276	151.2622004	840.3825	840.3825
84	6.9475	1.7425	6.87	579.8208135	7.941584452	104.4128308	3.473958333	231.19	424.9097994	154.911014	804.525	804.525
102	7.6475	2.4475	7.17	597.1464087	9.757067105	106.3939272	3.535	253.4	435.5180649	161.6283439	778.8425	778.8425
120	8.0425	2.9425	6.995	605.9343469	11.66742096	106.7716971	3.55875	262.51	432.1605035	173.7738434	716.505	716.505
137	8.54	3.5525	6.36	616.9559657	11.60041753	107.1702029	3.712083333	277.78	432.2029217	184.753044	672.7725	672.7725
45	6.095	2.8475	4.0225	603.8988243	13.62658186	100.8737642	3.933611111	216.0075	459.9909408	143.9078835	886.9	886.9
20	7.2375	2.615	6.1125	586.4449414	10.68311643	101.6265876	3.606666667	255.36	480.3036914	106.14125	1636.705	1636.705
19	7.7175	2.8425	7.265	599.4109009	11.74104654	104.2333788	3.5625	258.43	493.605751	105.8051499	1596.655	1596.655
52	8.1025	3.0525	7.685	609.4979581	12.20145383	105.239727	3.555833333	261.71	499.3392592	110.1586989	1419.6375	1419.6375
38	6.415	1.5975	6.3225	567.6916089	4.685828037	100.5524967	3.263333333	220.28	461.9698139	105.721795	1885.4775	1885.4775
42	7.275	2.2525	6.8675	588.8802265	10.42708119	104.046341	3.365208334	249.62	489.8436713	99.03655517	2142.79	2142.79
126	8.0325	2.9725	7.6525	607.9795902	12.22755971	106.8846911	3.516458334	273.73	501.4932837	106.4863066	1541.5925	1541.5925
79	7.605	2.4925	6.9625	597.0153687	11.30453587	105.4361068	3.5025	256.9	482.0424612	114.9729075	1362.085	1362.085
68	7.5725	2.5	6.83	596.5630792	8.543930002	105.3631876	3.501041667	257.11	480.4576016	116.1054775	1321.2525	1321.2525
184	8.5375	3.355	7.14	620.2750828	11.54257418	108.516473	3.639583333	287.55	498.1218147	122.1532681	1161.93	1161.93
83	8.2625	3.1275	6.78	612.9373637	10.44004546	107.1569692	3.609583334	280.73	477.5421628	135.3952009	1008.0275	1008.0275
91	8.115	2.91	6.965	609.8025665	10.35540887	107.0723767	3.587291667	274.23	479.8000467	130.0025197	1071.685	1071.685
64	7.9425	2.675	7.07	605.639178	9.816484382	107.0887229	3.570208334	270.34	485.1983099	120.4408681	1219.685	1219.685
89	8.2475	2.9125	7.25	613.5186795	9.847426445	108.2517822	3.624583334	279.77	483.5929513	129.9257282	1072.9725	1072.9725
107	7.9575	2.615	7.1125	605.9968638	10.13601345	107.1706713	3.542708333	269.65	474.0407241	131.9561397	1050.875	1050.875
77	7.345	2.0125	6.9425	589.3524588	8.178407095	105.603707	3.3875	247.36	462.0227022	127.3297565	1119.8025	1119.8025
67	6.925	1.6175	6.8775	579.1512685	7.463788013	104.6386009	3.3325	233.17	455.1163186	124.0349499	1162.9525	1162.9525
43	7.0225	1.705	6.9625	581.0871829	7.549511892	105.1153809	3.384583333	234.66	446.5138165	134.5733664	1004.2	1004.2
95	7.6675	2.23	7.305	598.2314827	8.699796034	106.9940629	3.507916667	252.86	447.0245731	151.2069096	857.76	857.76
117	7.7975	2.405	7.3575	601.5518919	8.812092299	107.080472	3.553958333	259.82	426.4437152	175.1081767	709.7875	709.7875
89	7.625	2.39	7.12	596.623258	9.354636941	106.1542327	3.55	256.38	418.8089705	177.8142875	686.9325	686.9325
114	8.26	3.005	7.19	612.0222617	11.47929818	108.1360028	3.665416667	270.32	430.5029147	181.5193471	687.74	687.74
104	8.415	3.2125	6.5025	615.1003568	10.98170566	108.3780477	3.698125	276.17	428.7505883	186.3497684	668.3275	668.3275
123	8.5475	3.9525	6.2	615.5680362	13.93856518	103.7639344	3.921458333	297.13	499.8509596	115.7170766	1193.2175	1193.2175
87	7.8575	3.1325	6.5325	601.31981	12.19921043	103.3692316	3.764166667	273.95	486.9600763	114.3597337	1290.8675	1290.8675
41	7.89	3.025	7.025	602.8855198	11.76772466	104.4087042	3.637916667	268.05	492.2768939	110.6086259	1397.8175	1397.8175
67	8.44	3.4225	7.4025	616.2698943	13.03441045	106.1864234	3.625625	277.81	503.3618519	112.9080424	1302.105	1302.105
163	8.175	3.22	7.095	609.4439558	12.73220225	104.8694009	3.579791667	273.61	492.9369116	116.5070441	1258.455	1258.455
43	7.29	2.4	6.6125	588.7281392	9.528775872	103.0006482	3.431875	250.73	486.3985146	102.3296246	1847.7575	1847.7575
78	7.8925	2.785	7.08	604.0390601	11.14635707	106.1106766	3.544583334	261.64	499.670073	104.3689871	1626.0825	1626.0825
161	8.3475	3.05	7.3325	615.7609032	12.30794624	108.1693864	3.659375	269.56	499.0875125	116.6733908	1271.64	1271.64
143	8.2675	2.99	7.16	613.4449771	10.56151758	107.6093064	3.655208333	272.89	491.0805288	122.3644483	1180.855	1180.855
112	8.0075	2.97	6.5375	606.4818529	9.825537471	105.960013	3.614791667	274.75	494.6989738	111.7828791	1361.06	1361.06
96	6.53	2.655	5.2275	623.3320404	12.30869694	108.304627	3.786111111	220.005	440.9249174	182.4071231	697.0075	697.0075
107	6.525	2.555	5.4075	616.1228392	11.53301118	109.8490467	3.745277778	220.4175	449.5998362	166.523003	702.2175	702.2175
132	8.855	3.5125	7.205	627.7458555	11.13676032	109.9693024	3.795625	300.5	473.1543768	154.5914788	854.055	854.055
122	8.5975	3.2475	7.1075	621.4736065	11.82982882	109.0634316	3.714583334	291.98	471.3825292	150.0910773	881.9	881.9
130	8.1975	2.7725	7.285	611.3542569	10.70230332	108.2203857	3.531458333	273.43	467.5596017	143.7946551	930.5825	930.5825
113	7.5975	2.1575	7.1975	596.4159258	8.991179026	106.7726073	3.417291667	254.05	462.0001575	134.4157683	1014.405	1014.405
118	7.605	2.11	7.265	596.1502862	8.512902932	107.0007081	3.428333333	252.09	454.4714114	141.6788748	937.45	937.45
126	7.9225	2.3875	7.46	604.0338343	8.717548694	108.0572753	3.49375	258.28	443.8507676	160.1830667	799.4325	799.4325
174	7.8875	2.47	7.4525	603.6157596	9.073162963	107.4783527	3.529791667	263.39	421.6654999	181.9502597	677.33	677.33
136	8.145	2.7575	7.4925	609.811487	9.7183564	108.1802911	3.627083334	270.93	421.8719792	187.9395078	658.4625	658.4625
198	8.2825	2.9325	7.01	612.5635751	11.3653194	108.6492367	3.715416667	270.23	420.8872309	191.6763443	645.6375	645.6375
216	8.7725	3.3875	6.685	624.7383733	10.87707749	110.5983823	3.854166667	280.44	431.4489776	193.2893957	653.64	653.64
208	8.865	3.7425	5.8175	624.423953	12.54160941	108.8323791	3.749583334	293	427.523973	196.89998	633.1475	633.1475
73	8.46	4.0125	5.5675	612.2734847	14.3338825	102.6372238	3.92875	299.12	489.9700218	122.3034629	1088.955	1088.955
124	6.575	3.0925	4.8	612.3443652	14.26462473	105.7184533	3.967777778	226.0725	473.1394289	139.2049363	819.8625	819.8625
75	8.425	3.7825	6.235	612.9013207	13.48008866	103.6221101	3.879791667	290.36	488.8087429	124.0925778	1085.0975	1085.0975
38	8.4825	3.6075	6.9675	616.1216017	13.27854546	105.531173	3.715833333	284.9	497.2549824	118.8666193	1177.985	1177.985
128	6.585	2.94	5.3	614.5763449	14.51506648	106.7058155	3.7875	217.5825	477.8503552	136.7259897	841.7225	841.7225
101	8.1025	3.345	6.245	606.6245973	12.22222332	103.4368981	3.764583333	277.36	489.8995961	116.7250011	1208.0775	1208.0775
128	8.07	2.975	6.695	607.9382308	11.48766255	105.9777893	3.642291667	272.26	491.9774062	115.9608246	1273.6625	1273.6625
91	8.135	2.9725	6.665	609.5918834	11.81602392	106.5444329	3.677916667	269.71	496.2916602	113.3002232	1327.165	1327.165
132	8.7275	3.625	6.645	623.3156831	11.60958477	107.4928123	3.88125	288.69	501.0390248	122.2766583	1127.515	1127.515
216	6.6975	2.895	5.08	626.9987779	12.96139852	108.1975115	3.990277778	226.9425	433.9284892	193.0702887	654.11	654.11
121	8.8375	3.5425	7.29	626.5797969	11.7879771	109.511099	3.816666667	298.51	468.5070995	158.0726974	828.03	828.03
180	8.8075	3.495	7.12	625.9431451	11.27583166	109.6910177	3.787916667	298.12	463.9199761	162.0231691	805.0725	805.0725
178	8.7975	3.42	7.125	625.9451545	12.38025168	109.6441384	3.735	295.62	464.2559969	161.6891576	809.05	809.05
145	7.5725	2.285	6.6125	594.1206786	8.913857604	105.427057	3.453333333	258.36	455.60465	138.5160286	966.1125	966.1125
84	6.805	1.53	6.63	575.4776856	1.847396788	103.9882292	3.287708333	230.23	457.6252805	117.8524052	1262.36	1262.36
60	6.88	1.53	6.895	576.9088974	5.215061044	104.7700184	3.29625	230.08	447.7517292	129.1571682	1057.9	1057.9
78	7.01	1.6275	7.015	579.1002508	6.507730701	105.3614521	3.335416667	231.6	436.9942727	142.105978	906.855	906.855
93	7.4475	2.09	7.27	590.8436352	8.152376624	106.4475405	3.446041667	248.2	437.3911668	153.4524684	825.9675	825.9675
107	7.6625	2.3225	7.205	596.9614413	9.368548975	106.7677476	3.529166667	255.31	429.6563574	167.3050838	740.58	740.58
166	7.9625	2.575	6.99	603.8416172	9.956124563	107.8024404	3.61875	261.68	428.7975442	175.044073	708.8575	708.8575
206	8.3675	2.965	6.835	614.5652611	10.05269453	108.8907706	3.709166667	270.89	429.6063623	184.9588988	673.785	673.785
232	8.7175	3.4325	6.48	621.7196002	11.40693212	109.3251182	3.763958334	284.93	425.9703308	195.7492694	637.6475	637.6475
70	8.6225	4.005	6.055	616.525719	14.23618174	103.9531761	3.945208334	296.44	482.7729496	133.7527695	974.4725	974.4725
81	8.6925	4.04	6.1375	618.7538134	14.64798105	104.5303677	3.950416667	297.03	498.5114643	120.2423491	1111.1825	1111.1825
123	4.3875	1.97	3.0175	613.6802698	14.80761645	106.551691	3.973333334	149.58	392.3300347	221.350235	515.5275	515.5275
102	6.345	2.795	4.1875	605.0829048	13.83028336	105.1184054	3.997777778	218.0475	464.7114174	140.3714873	807.4225	807.4225
147	8.695	3.515	6.885	621.7896459	11.9504408	108.1160905	3.936666667	295.15	476.3530258	145.4366201	906.9775	906.9775
140	8.3925	3.1025	7.31	614.8571949	10.35815023	108.2540377	3.766458333	283.24	479.7324763	135.1247186	1004.7	1004.7
143	8.2975	2.965	7.1925	613.0363383	9.829936825	108.2164241	3.645416667	280.79	474.6085685	138.4277698	970.865	970.865
125	8.22	2.845	7.0325	611.4648629	11.4236654	107.7531074	3.565833334	278.58	455.4471333	156.0177296	830.35	830.35
134	7.9725	2.4975	6.985	605.3417582	9.704562475	106.9226835	3.469791667	271.77	451.0249097	154.3168485	840.015	840.015
61	6.0575	0.83	6.1775	551.7171272	1.491792752	102.289778	3.133333333	213.98	433.124724	118.5924032	1183.8675	1183.8675
101	6.05	0.79	6.5925	549.4920621	0	103.3871059	3.170208333	209.77	435.5081423	113.9839198	1268.6875	1268.6875
64	5.545	0.3925	6.17	533.0986742	0	101.9592685	3.14375	190.78	422.9934883	110.1051859	1252.5925	1252.5925
61	6.52	1.2425	6.8	565.5672295	5.583673699	104.3125659	3.307708334	221.27	434.8759781	130.6912513	1008.5175	1008.5175
77	6.6475	1.41	6.635	569.7372885	4.61995395	104.1290348	3.356875	224.39	429.5104396	140.2268489	902.0325	902.0325
107	7.81	2.355	7.1625	600.4180279	9.75738233	107.6497079	3.54875	257.27	431.7507813	168.6672466	736.78	736.78
226	8.485	2.91	7.3275	617.6537934	9.463362131	109.5130287	3.650625	273.2	433.5211332	184.1326602	682.1575	682.1575
152	8.37	2.91	6.9425	613.5979648	10.01239516	108.6260134	3.659583333	272.98	425.6717086	187.9262563	660.2675	660.2675
167	8.915	3.96	6.205	624.6809897	11.98161724	106.8244482	4.04875	302.52	485.0394708	139.6415188	937.0825	937.0825
132	8.1875	2.96	6.89	609.7629981	10.65676422	106.6328549	3.757083333	277.3	477.6812202	132.0817779	1027.7	1027.7
106	7.4225	2.245	6.605	588.9921599	7.176231454	104.6981564	3.574791667	254.34	469.7827911	119.2093688	1238.6525	1238.6525
94	7.4725	2.1725	6.8475	592.2209684	8.227089466	105.6401047	3.471875	255.69	483.4350098	108.7859586	1496.91	1496.91
115	7.855	2.4225	6.9925	602.5229733	9.463593276	107.0266246	3.488333333	266.55	468.5786062	133.944367	1016.7025	1016.7025
179	8.0325	2.5025	7.0125	607.4360629	10.05983426	107.0497713	3.473125	271.89	445.7567571	161.6793058	790.32	790.32
115	6.445	1.1025	6.335	562.6158347	0	102.9709663	3.115833333	230.77	422.5718421	140.0439926	891.935	891.935
21	4.91	-0.16	5.7625	513.5462505	0	100.3776149	3.05625	178.22	415.9539413	97.59230923	1571.16	1571.16
74	5.7	0.45	6.4525	536.3522333	0	103.1662263	3.22875	199.8	428.6510898	107.7011435	1324.1575	1324.1575
78	5.9175	0.675	6.44	545.6242418	0	103.2466404	3.237916667	203.53	424.0621192	121.5621225	1073.7775	1073.7775
145	7.15	1.75	7.16	582.6218479	5.74552137	106.4211983	3.421666667	239.25	438.794107	143.8277409	889.4125	889.4125
168	7.755	2.2925	7.23	598.9740517	9.338213017	107.8160379	3.524166667	253.48	426.8711578	172.1028939	715.745	715.745
158	8.26	2.725	7.305	611.1412878	9.709065784	108.8789113	3.606041667	267.41	421.8892583	189.2520296	653.005	653.005
144	8.1425	2.63	7.2325	608.3265376	9.554075643	108.1858688	3.53875	266.84	421.4427877	186.88375	658.2775	658.2775
190	8.6175	3.29	6.4575	619.1567551	10.76910357	108.6957636	3.560833333	282.45	432.452478	186.7042771	668.255	668.255
141	8.5775	3.425	6.55	618.0927662	11.2526221	106.9831249	3.759166667	289.07	499.8834141	118.2093521	1185.4	1185.4
113	7.3025	2.165	6.6	584.3696436	2.716440191	104.332276	3.498125	246.55	472.7355639	111.6340797	1417.4975	1417.4975
141	7.365	2.1075	6.77	589.7167529	0	104.4968241	3.472291667	248.03	484.5590778	105.1576751	1597.5125	1597.5125
107	6.5075	1.3	6.255	565.6930836	0	102.8824366	3.28875	224.21	460.3432336	105.34985	1693.8925	1693.8925
149	7.6175	2.1925	6.9375	595.6368747	9.486241332	106.4353734	3.448958334	258.6	479.5689569	116.0679177	1293.8275	1293.8275
159	8.025	2.53	7.15	606.3578614	10.42072698	107.5928111	3.470625	271.26	469.1011151	137.2567463	980.6425	980.6425
139	7.8825	2.2975	7.35	602.7483266	8.179857813	107.5806187	3.351458334	272.57	445.60661	157.1417166	815.2	815.2
48	5.175	0.0125	5.5975	516.621422	0	100.5097343	3.085208333	189.9	403.3295658	113.2918562	1021.9075	1021.9075
50	5.815	0.5425	6.36	542.5269916	0	103.0406366	3.241875	206.13	436.5247074	106.0022842	1450.71	1450.71
91	6.55	1.1775	6.865	566.2370807	4.429785911	104.8751641	3.324375	225.68	435.4538328	130.7832479	997.6125	997.6125
96	6.99	1.6375	6.9425	579.0659294	6.197257617	105.4783141	3.375416667	235.94	426.9833908	152.0825386	809.255	809.255
144	7.8275	2.375	7.2825	600.4839033	9.729572665	108.0180766	3.493541667	255.93	427.8332264	172.6506769	714.3975	714.3975
210	8.1175	2.6425	7.2775	607.8910118	9.373994532	108.4465581	3.510208333	262.69	420.7256539	187.1653579	655.9875	655.9875
157	8.2475	2.7575	7.57	610.9976246	9.857896153	108.3983296	3.455833333	268.81	413.52735	197.4702746	619.18	619.18
197	8.81	3.285	7.28	625.2912649	10.97337795	110.3171267	3.461875	281.43	417.286101	208.0051639	600.3925	600.3925
189	6.9625	2.93	4.94	635.2873637	12.10851485	110.7988674	3.628333333	219.9375	363.7667939	271.5205698	447.04	447.04
112	8.17	3.02	6.23	606.8615255	9.985206131	105.097989	3.596875	274.91	500.8925707	105.9689548	1455.185	1455.185
60	6.48	1.4725	6.0175	562.2313116	0.879890158	101.3468375	3.297291667	220.48	464.6582289	97.57308271	2347.1775	2347.1775
81	7.26	2.0425	6.855	586.2272823	7.696773617	104.071179	3.33875	245.3	494.6438744	91.58340782	2836.4975	2836.4975
86	6.8525	1.6625	6.4625	575.5302043	6.174742808	103.0362796	3.231458333	236.45	478.5063252	97.02387904	2360.33	2360.33
69	6.9575	1.725	6.615	578.724826	6.588868278	103.8026081	3.256666667	237.35	482.0021799	96.72264615	2274	2274
90	7.2425	1.9275	6.865	585.3119311	7.130390871	105.2331136	3.306458333	247.38	479.4444277	105.8675034	1610.975	1610.975
108	7.76	2.33	7.2775	598.7194467	9.547544822	107.211255	3.372083333	264.68	474.5557467	124.1637	1134.285	1134.285
118	7.5325	1.965	7.2825	593.6302461	6.527190752	107.1278637	3.389166667	260.29	448.9925786	144.6376675	895.08	895.08
58	6.4575	1.05	6.5975	562.0549301	3.217902432	104.1779092	3.263958333	224.68	431.3608024	130.6941277	982.7825	982.7825
42	6.745	1.365	6.89	571.2646155	5.885813696	105.0985367	3.30125	229.92	441.6954921	129.5691234	1019.86	1019.86
110	7.655	2.16	7.4875	596.0047585	8.640866055	107.9442526	3.43375	254.79	442.8830597	153.1216988	827.0475	827.0475
138	8.17	2.6525	7.5925	609.0756296	10.48648664	109.0877692	3.511041667	267.25	431.0547474	178.0208822	698.6075	698.6075
250	8.485	2.9425	7.58	617.0258139	10.20025525	109.6268229	3.529791667	273.85	423.0739726	193.9518413	640.5	640.5
180	8.51	2.9975	7.6975	617.3605589	10.38711298	109.0327758	3.475833333	274.93	410.7515081	206.6090508	594.695	594.695
215	8.8	3.235	7.62	624.5184484	11.3986743	110.0398524	3.466458333	278.94	418.6609062	205.8575422	606.725	606.725
198	8.4675	2.95	7.015	615.5600307	10.61109151	108.9361566	3.428125	269.07	427.7610765	187.7989542	662.4325	662.4325
128	7.9375	2.58	6.5925	601.248543	8.255563393	106.8898593	3.432708334	259.31	440.0074276	161.2411154	774.9175	774.9175
120	8.0825	2.9175	6.315	603.9016638	10.48824973	106.3161181	3.652083333	270.46	439.8286992	164.0729647	756.5825	756.5825
157	8.72	3.635	6.135	619.2430976	10.27208609	105.2539362	3.776666667	291.43	496.4839267	122.7591709	1085.0425	1085.0425
89	7.625	2.35	6.7425	594.1878678	7.828968911	104.313687	3.456875	257.9	492.7595438	101.428324	1705.3425	1705.3425
46	5.64	0.7925	5.9275	540.9385353	0	99.50214451	3.07	195.94	445.8548348	95.08370049	2879.3025	2879.3025
156	7.7625	2.4875	7.41	600.0396133	7.649635807	105.6423276	3.304166667	263.96	507.253753	92.78586028	2213.4675	2213.4675
97	6.8575	1.7025	6.4925	575.6141952	6.50790632	102.7856273	3.1825	238.03	475.4656869	100.1485083	2008.4475	2008.4475
68	6.93	1.7	6.6225	577.7512345	5.616976558	103.6521951	3.230208333	238.24	477.0440774	100.707157	1910.5175	1910.5175
98	7.2325	1.9075	6.8225	584.3477418	8.234079348	105.0518408	3.272708333	246.11	475.9430411	108.4047007	1500.065	1500.065
99	7.39	1.9825	6.895	588.356618	8.389118751	105.6436775	3.282708333	248.12	476.9765009	111.380117	1389.7725	1389.7725
33	5.8675	0.6525	5.9975	544.6556682	0	101.738857	3.079583334	200.05	436.8784591	107.7772091	1402.07	1402.07
